#Gene_1	Gene_2	weight
il1r1	irak3	1.00
il1r1	irak4	1.00
il1r1	map2k3	1.00
il1r1	map2k6	1.00
il1r1	map3k1	1.00
il1r1	map3k3	1.00
il1r1	map4k4	1.00
il1r1	myd88	1.00
il1r1	nfkb1	1.00
il1r1	pik3ca	1.00
il1r1	pik3r1	1.00
il1r1	rela	1.00
il1r1	stat6	1.00
il1r1	tab1	1.00
il1r1	ticam2	1.00
il1r1	tollip	1.00
il1r1	tradd	1.00
il1r1	traf2	1.00
il1r1	traf6	1.00
il1r1	ubc	0.59
il1r2	il1rap	1.00
il1r2	il1rn	1.00
il1r2	irf4	1.00
il1r2	map3k3	1.00
il1r2	nfkb1	1.00
il1r2	rela	1.00
il1r2	tab1	1.00
il1r2	traf6	1.00
il1rap	il1rl1	0.95
il1rap	il1rl2	0.95
il1rap	irak1	1.00
il1rap	irak2	1.00
il1rap	irak3	1.00
il1rap	irak4	1.00
il1rap	kpna1	0.59
il1rap	map2k3	1.00
il1rap	map2k6	1.00
il1rap	myd88	1.00
il1rap	nfkb1	1.00
il1rap	pik3ca	1.00
il1rap	pik3r1	1.00
il1rap	rela	1.00
il1rap	ticam2	1.00
il1rap	tollip	1.00
il1rap	tradd	1.00
il1rap	traf3	0.59
il1rap	traf6	1.00
il1rapl1	ptprd	0.53
il1rl1	il33	0.59
il1rl1	myd88	0.59
il1rl2	irak1	0.53
il1rl2	irak4	0.53
il1rl2	myd88	0.53
il1rl2	tollip	0.53
il1rn	jun	1.00
il1rn	junb	1.00
il1rn	jund	1.00
il1rn	myc	1.00
il1rn	nfkb1	1.00
il1rn	spi1	1.00
il1rn	srf	1.00
il1rn	tcf12	1.00
il2	il20ra	1.00
il2	il20rb	1.00
il2	il21r	1.00
il2	il22ra1	1.00
il2	il22ra2	1.00
il2	il23a	1.00
il2	il23r	1.00
il2	il27ra	1.00
il2	il2ra	1.00
il2	il2rb	1.00
il2	il2rg	1.00
il2	il3ra	1.00
il2	il4r	1.00
il2	il5ra	1.00
il2	il6r	1.00
il2	il6st	1.00
il2	il7r	1.00
il2	il9r	1.00
il2	inpp5d	1.00
il2	inppl1	1.00
il2	irs1	1.00
il2	irs2	1.00
il2	jak1	1.00
il2	jak2	1.00
il2	jak3	1.00
il2	kras	1.00
il2	lck	1.00
il2	lepr	1.00
il2	lifr	1.00
il2	map2k1	1.00
il2	map2k2	1.00
il2	mapk1	1.00
il2	mapk11	1.00
il2	mapk14	1.00
il2	mapk3	1.00
il2	mapk8	1.00
il2	mapk9	1.00
il2	mpl	1.00
il2	mtor	1.00
il2	nfkb1	1.00
il2	ngfr	0.59
il2	nras	1.00
il2	osmr	1.00
il2	pdpk1	1.00
il2	pik3ca	1.00
il2	pik3cb	1.00
il2	pik3cd	1.00
il2	pik3r1	1.00
il2	pou2f1	1.00
il2	pou2f2	1.00
il2	prkcb	1.00
il2	prkce	1.00
il2	prkcz	1.00
il2	prlr	1.00
il2	ptges3	1.00
il2	ptk2b	1.00
il2	ptpn11	1.00
il2	ptpn6	1.00
il2	raf1	1.00
il2	rasa1	1.00
il2	rel	1.00
il2	rela	1.00
il2	rhoa	1.00
il2	rps6kb1	1.00
il2	sgms1	1.00
il2	shc1	1.00
il2	smpd1	1.00
il2	socs1	1.00
il2	socs3	1.00
il2	sos1	1.00
il2	sp1	1.00
il2	stam	1.00
il2	stam2	1.00
il2	stat1	1.00
il2	stat3	1.00
il2	stat4	1.00
il2	stat5a	1.00
il2	stat5b	1.00
il2	syk	1.00
il2	tbx21	1.00
il2	tert	1.00
il2	tgfb1	1.00
il2	trav1-1	1.00
il2	tyk2	1.00
il2	ugcg	1.00
il20	il20ra	1.00
il20	il20rb	1.00
il20	il21r	1.00
il20	il22ra1	1.00
il20	il22ra2	1.00
il20	il23r	1.00
il20	il27ra	1.00
il20	il2ra	1.00
il20	il2rb	1.00
il20	il2rg	1.00
il20	il3ra	1.00
il20	il4r	1.00
il20	il5ra	1.00
il20	il6r	1.00
il20	il6st	1.00
il20	il7r	1.00
il20	il9r	1.00
il20	lepr	1.00
il20	lifr	1.00
il20	mpl	1.00
il20	osmr	1.00
il20	prlr	1.00
il20ra	il21	1.00
il20ra	il22	1.00
il20ra	il23a	1.00
il20ra	il24	1.00
il20ra	il2rb	1.00
il20ra	il3	1.00
il20ra	il4	1.00
il20ra	il5	1.00
il20ra	il6	1.00
il20ra	il6st	1.00
il20ra	il7	1.00
il20ra	il9	1.00
il20ra	irs1	1.00
il20ra	jak1	1.00
il20ra	jak2	1.00
il20ra	jak3	1.00
il20ra	lep	1.00
il20ra	lif	1.00
il20ra	osm	1.00
il20ra	pik3ca	1.00
il20ra	prl	1.00
il20ra	shc1	1.00
il20ra	sla2	1.00
il20ra	sos1	1.00
il20ra	sos2	1.00
il20ra	thpo	1.00
il20ra	tslp	1.00
il20ra	tyk2	1.00
il20rb	il21	1.00
il20rb	il22	1.00
il20rb	il23a	1.00
il20rb	il24	1.00
il20rb	il3	1.00
il20rb	il4	1.00
il20rb	il5	1.00
il20rb	il6	1.00
il20rb	il7	1.00
il20rb	il9	1.00
il20rb	irf4	1.00
il20rb	jak1	1.00
il20rb	jak2	1.00
il20rb	jak3	1.00
il20rb	lep	1.00
il20rb	lif	1.00
il20rb	osm	1.00
il20rb	prl	1.00
il20rb	thpo	1.00
il20rb	tslp	1.00
il20rb	tyk2	1.00
il21	il21r	1.00
il21	il22ra1	1.00
il21	il22ra2	1.00
il21	il23a	1.00
il21	il23r	1.00
il21	il27ra	1.00
il21	il2ra	1.00
il21	il2rb	1.00
il21	il2rg	1.00
il21	il3ra	1.00
il21	il4r	1.00
il21	il5ra	1.00
il21	il6r	1.00
il21	il6st	1.00
il21	il7r	1.00
il21	il9r	1.00
il21	irs1	1.00
il21	lepr	1.00
il21	lifr	1.00
il21	mpl	1.00
il21	osmr	1.00
il21	pik3ca	1.00
il21	prlr	1.00
il21	shc1	1.00
il21	sla2	1.00
il21	sos1	1.00
il21	sos2	1.00
il21	stat3	1.00
il21r	il22	1.00
il21r	il23a	1.00
il21r	il24	1.00
il21r	il2rg	1.00
il21r	il3	1.00
il21r	il4	1.00
il21r	il5	1.00
il21r	il6	1.00
il21r	il7	1.00
il21r	il9	1.00
il21r	jak1	1.00
il21r	jak2	1.00
il21r	jak3	1.00
il21r	lep	1.00
il21r	lif	1.00
il21r	osm	1.00
il21r	prl	1.00
il21r	stat3	1.00
il21r	thpo	1.00
il21r	tslp	1.00
il21r	tyk2	1.00
il22	il22ra1	1.00
il22	il22ra2	1.00
il22	il23r	1.00
il22	il27ra	1.00
il22	il2ra	1.00
il22	il2rb	1.00
il22	il2rg	1.00
il22	il3ra	1.00
il22	il4r	1.00
il22	il5ra	1.00
il22	il6r	1.00
il22	il6st	1.00
il22	il7r	1.00
il22	il9r	1.00
il22	lepr	1.00
il22	lifr	1.00
il22	mpl	1.00
il22	nr1f3	1.00
il22	ntrk1	1.00
il22	osmr	1.00
il22	prlr	1.00
il22	rora	1.00
il22	rorc	1.00
il22	stat1	1.00
il22	stat5a	1.00
il22	stat5b	1.00
il22ra1	il23a	1.00
il22ra1	il24	1.00
il22ra1	il3	1.00
il22ra1	il4	1.00
il22ra1	il5	1.00
il22ra1	il6	1.00
il22ra1	il7	1.00
il22ra1	il9	1.00
il22ra1	jak1	1.00
il22ra1	jak2	1.00
il22ra1	jak3	1.00
il22ra1	lep	1.00
il22ra1	lif	1.00
il22ra1	osm	1.00
il22ra1	prl	1.00
il22ra1	thpo	1.00
il22ra1	tslp	1.00
il22ra1	tyk2	1.00
il22ra2	il23a	1.00
il22ra2	il24	1.00
il22ra2	il3	1.00
il22ra2	il4	1.00
il22ra2	il5	1.00
il22ra2	il6	1.00
il22ra2	il7	1.00
il22ra2	il9	1.00
il22ra2	jak1	1.00
il22ra2	jak2	1.00
il22ra2	jak3	1.00
il22ra2	lep	1.00
il22ra2	lif	1.00
il22ra2	osm	1.00
il22ra2	prl	1.00
il22ra2	thpo	1.00
il22ra2	tslp	1.00
il22ra2	tyk2	1.00
il23a	il23r	1.00
il23a	il27ra	1.00
il23a	il2ra	1.00
il23a	il2rb	1.00
il23a	il2rg	1.00
il23a	il3ra	1.00
il23a	il4r	1.00
il23a	il5ra	1.00
il23a	il6r	1.00
il23a	il6st	1.00
il23a	il7	1.00
il23a	il7r	1.00
il23a	il9r	1.00
il23a	irs1	1.00
il23a	jak2	1.00
il23a	lepr	1.00
il23a	lifr	1.00
il23a	mapk1	1.00
il23a	mapk10	1.00
il23a	mapk11	1.00
il23a	mapk12	1.00
il23a	mapk13	1.00
il23a	mapk14	1.00
il23a	mapk3	1.00
il23a	mapk8	1.00
il23a	mapk9	1.00
il23a	mpl	1.00
il23a	nfkb1	1.00
il23a	nfkbia	1.00
il23a	osmr	1.00
il23a	pik3ca	1.00
il23a	pik3r1	1.00
il23a	prlr	1.00
il23a	rela	1.00
il23a	shc1	1.00
il23a	sla2	1.00
il23a	socs3	1.00
il23a	sos1	1.00
il23a	sos2	1.00
il23a	stat1	1.00
il23a	stat3	1.00
il23a	stat4	1.00
il23a	stat5a	1.00
il23a	tyk2	1.00
il23r	il24	1.00
il23r	il3	1.00
il23r	il4	1.00
il23r	il5	1.00
il23r	il6	1.00
il23r	il7	1.00
il23r	il9	1.00
il23r	jak1	1.00
il23r	jak2	1.00
il23r	jak3	1.00
il23r	lep	1.00
il23r	lif	1.00
il23r	nfkb1	1.00
il23r	nfkbia	1.00
il23r	osm	1.00
il23r	pik3ca	1.00
il23r	pik3r1	1.00
il23r	prl	1.00
il23r	rela	1.00
il23r	socs3	1.00
il23r	stat1	1.00
il23r	stat3	1.00
il23r	stat4	1.00
il23r	stat5a	1.00
il23r	thpo	1.00
il23r	tslp	1.00
il23r	tyk2	1.00
il24	il27ra	1.00
il24	il2ra	1.00
il24	il2rb	1.00
il24	il2rg	1.00
il24	il3ra	1.00
il24	il4r	1.00
il24	il5ra	1.00
il24	il6r	1.00
il24	il6st	1.00
il24	il7r	1.00
il24	il9r	1.00
il24	jun	1.00
il24	lepr	1.00
il24	lifr	1.00
il24	mpl	1.00
il24	notch2	0.59
il24	osmr	1.00
il24	prlr	1.00
il24	stat3	1.00
il27	il27ra	1.00
il27	il6st	1.00
il27	jak1	1.00
il27	jak2	1.00
il27	stat1	1.00
il27	stat2	1.00
il27	stat3	1.00
il27	stat4	1.00
il27	stat5a	1.00
il27	tyk2	1.00
il27ra	il3	1.00
il27ra	il4	1.00
il27ra	il5	1.00
il27ra	il6	1.00
il27ra	il6st	1.00
il27ra	il7	1.00
il27ra	il9	1.00
il27ra	jak1	1.00
il27ra	jak2	1.00
il27ra	jak3	1.00
il27ra	lep	1.00
il27ra	lif	1.00
il27ra	osm	1.00
il27ra	prl	1.00
il27ra	stat1	1.00
il27ra	stat2	1.00
il27ra	stat3	1.00
il27ra	stat4	1.00
il27ra	stat5a	1.00
il27ra	thpo	1.00
il27ra	tslp	1.00
il27ra	tyk2	1.00
il27ra	ubc	0.59
il2ra	il2rb	1.00
il2ra	il2rg	1.00
il2ra	il3	1.00
il2ra	il4	1.00
il2ra	il5	1.00
il2ra	il6	1.00
il2ra	il6st	1.00
il2ra	il7	1.00
il2ra	il9	1.00
il2ra	inpp5d	1.00
il2ra	inppl1	1.00
il2ra	irs-1	1.00
il2ra	irs1	1.00
il2ra	irs2	1.00
il2ra	jak1	1.00
il2ra	jak2	1.00
il2ra	jak3	1.00
il2ra	kras	1.00
il2ra	lck	1.00
il2ra	lep	1.00
il2ra	lif	1.00
il2ra	map2k1	1.00
il2ra	map2k2	1.00
il2ra	mapk1	1.00
il2ra	mapk11	1.00
il2ra	mapk14	1.00
il2ra	mapk3	1.00
il2ra	mapk8	1.00
il2ra	mapk9	1.00
il2ra	nfkb1	1.00
il2ra	nras	1.00
il2ra	ntrk1	1.00
il2ra	osm	1.00
il2ra	pdpk1	1.00
il2ra	pik3ca	1.00
il2ra	pik3cb	1.00
il2ra	pik3cd	1.00
il2ra	pik3cg	1.00
il2ra	pik3r1	1.00
il2ra	pik3r2	1.00
il2ra	pik3r3	1.00
il2ra	pik3r5	1.00
il2ra	prkce	1.00
il2ra	prkcz	1.00
il2ra	prl	1.00
il2ra	ptk2b	1.00
il2ra	ptpn11	1.00
il2ra	ptpn6	1.00
il2ra	raf1	1.00
il2ra	rasa1	1.00
il2ra	rel	1.00
il2ra	rela	1.00
il2ra	rhoa	1.00
il2ra	sgms1	1.00
il2ra	shc1	1.00
il2ra	sla2	1.00
il2ra	smpd1	1.00
il2ra	socs1	1.00
il2ra	socs3	1.00
il2ra	sos1	1.00
il2ra	sos2	1.00
il2ra	stam	1.00
il2ra	stam2	1.00
il2ra	stat1	1.00
il2ra	stat3	1.00
il2ra	stat4	1.00
il2ra	stat5a	1.00
il2ra	stat5b	1.00
il2ra	syk	1.00
il2ra	thpo	1.00
il2ra	trav1-1	1.00
il2ra	tslp	1.00
il2ra	tyk2	1.00
il2ra	ugcg	1.00
il2rb	il2rg	1.00
il2rb	il3	1.00
il2rb	il3ra	1.00
il2rb	il4	1.00
il2rb	il4r	1.00
il2rb	il5	1.00
il2rb	il6	1.00
il2rb	il6st	1.00
il2rb	il7	1.00
il2rb	il9	1.00
il2rb	inpp5d	1.00
il2rb	inppl1	1.00
il2rb	irs-1	1.00
il2rb	irs1	1.00
il2rb	irs2	1.00
il2rb	jak1	1.00
il2rb	jak2	1.00
il2rb	jak3	1.00
il2rb	kras	1.00
il2rb	lck	1.00
il2rb	lep	1.00
il2rb	lif	1.00
il2rb	map2k1	1.00
il2rb	map2k2	1.00
il2rb	mapk1	1.00
il2rb	mapk11	1.00
il2rb	mapk14	1.00
il2rb	mapk3	1.00
il2rb	mapk8	1.00
il2rb	mapk9	1.00
il2rb	nras	1.00
il2rb	ntrk1	1.00
il2rb	osm	1.00
il2rb	pdpk1	1.00
il2rb	pik3ca	1.00
il2rb	pik3cb	1.00
il2rb	pik3cd	1.00
il2rb	pik3cg	1.00
il2rb	pik3r1	1.00
il2rb	pik3r2	1.00
il2rb	pik3r3	1.00
il2rb	pik3r5	1.00
il2rb	prkcb	1.00
il2rb	prkce	1.00
il2rb	prkcz	1.00
il2rb	prl	1.00
il2rb	ptk2b	1.00
il2rb	ptpn11	1.00
il2rb	ptpn6	1.00
il2rb	raf1	1.00
il2rb	rasa1	1.00
il2rb	rhoa	1.00
il2rb	sgms1	1.00
il2rb	shb	0.59
il2rb	shc1	1.00
il2rb	sla2	1.00
il2rb	smpd1	1.00
il2rb	socs1	1.00
il2rb	socs2	1.00
il2rb	socs3	1.00
il2rb	sos1	1.00
il2rb	sos2	1.00
il2rb	sp1	1.00
il2rb	stam	1.00
il2rb	stam2	1.00
il2rb	stat1	1.00
il2rb	stat3	1.00
il2rb	stat5a	1.00
il2rb	stat5b	1.00
il2rb	syk	1.00
il2rb	thpo	1.00
il2rb	trav1-1	1.00
il2rb	tslp	1.00
il2rb	tyk2	1.00
il2rb	ubc	0.59
il2rb	ugcg	1.00
il2rb	wt1	1.00
il2rg	il3	1.00
il2rg	il4	1.00
il2rg	il4r	1.00
il2rg	il5	1.00
il2rg	il6	1.00
il2rg	il7	1.00
il2rg	il7r	1.00
il2rg	il9	1.00
il2rg	il9r	1.00
il2rg	inpp5d	1.00
il2rg	inppl1	1.00
il2rg	irs-1	1.00
il2rg	irs1	1.00
il2rg	irs2	1.00
il2rg	jak1	1.00
il2rg	jak2	1.00
il2rg	jak3	1.00
il2rg	kras	1.00
il2rg	lck	1.00
il2rg	lcp2	0.94
il2rg	lep	1.00
il2rg	lif	1.00
il2rg	map2k1	1.00
il2rg	map2k2	1.00
il2rg	map4k1	0.89
il2rg	mapk1	1.00
il2rg	mapk11	1.00
il2rg	mapk12	0.95
il2rg	mapk13	0.95
il2rg	mapk14	1.00
il2rg	mapk3	1.00
il2rg	mapk8	1.00
il2rg	mapk9	1.00
il2rg	mef2a	1.00
il2rg	mef2c	1.00
il2rg	myc	1.00
il2rg	nras	1.00
il2rg	ntrk1	1.00
il2rg	osm	1.00
il2rg	pdpk1	1.00
il2rg	pik3ca	1.00
il2rg	pik3cb	1.00
il2rg	pik3cd	1.00
il2rg	pik3cg	1.00
il2rg	pik3r1	1.00
il2rg	pik3r2	1.00
il2rg	pik3r3	1.00
il2rg	pik3r5	1.00
il2rg	prkcb	1.00
il2rg	prkce	1.00
il2rg	prkcq	0.89
il2rg	prkcz	1.00
il2rg	prl	1.00
il2rg	ptk2b	1.00
il2rg	ptpn11	1.00
il2rg	ptpn6	1.00
il2rg	ptprc	0.89
il2rg	rac2	0.94
il2rg	raf1	1.00
il2rg	rasa1	1.00
il2rg	rhoa	1.00
il2rg	sell	0.72
il2rg	sgms1	1.00
il2rg	shb	0.59
il2rg	shc1	1.00
il2rg	smpd1	1.00
il2rg	socs1	1.00
il2rg	socs3	1.00
il2rg	socs5	1.00
il2rg	sos1	1.00
il2rg	stam	1.00
il2rg	stam2	1.00
il2rg	stat1	1.00
il2rg	stat3	1.00
il2rg	stat5a	1.00
il2rg	stat5b	1.00
il2rg	stat6	1.00
il2rg	stk4	0.96
il2rg	syk	1.00
il2rg	taf1	1.00
il2rg	tcf12	1.00
il2rg	tcra	0.89
il2rg	thpo	1.00
il2rg	trav1-1	1.00
il2rg	tslp	1.00
il2rg	tyk2	1.00
il2rg	ubc	0.59
il2rg	ugcg	1.00
il2rg	wwp1	0.59
il3	il3ra	1.00
il3	il4r	1.00
il3	il5	1.00
il3	il5ra	1.00
il3	il6r	1.00
il3	il6st	1.00
il3	il7r	1.00
il3	il9r	1.00
il3	inpp5d	1.00
il3	inppl1	1.00
il3	jak1	1.00
il3	jak2	1.00
il3	jak3	1.00
il3	junb	1.00
il3	jund	1.00
il3	kras	1.00
il3	lepr	1.00
il3	lifr	1.00
il3	mpl	1.00
il3	nras	1.00
il3	ntrk1	1.00
il3	osmr	1.00
il3	pdpk1	1.00
il3	pik3ca	1.00
il3	pik3cb	1.00
il3	pik3cd	1.00
il3	pik3r1	1.00
il3	prkaca	1.00
il3	prkacb	1.00
il3	prkacg	1.00
il3	prlr	1.00
il3	ptpn11	1.00
il3	ptpn6	1.00
il3	shc1	1.00
il3	sos1	1.00
il3	spi1	1.00
il3	stat5a	1.00
il3	stat5b	1.00
il3	usf1	1.00
il3	usf2	1.00
il3	ywhaz	1.00
il36g	mef2a	1.00
il36g	rxra	1.00
il3ra	il4	1.00
il3ra	il5	1.00
il3ra	il5ra	1.00
il3ra	il6	1.00
il3ra	il6st	1.00
il3ra	il7	1.00
il3ra	il9	1.00
il3ra	inpp5d	1.00
il3ra	inppl1	1.00
il3ra	irs1	1.00
il3ra	jak1	1.00
il3ra	jak2	1.00
il3ra	jak3	1.00
il3ra	kras	1.00
il3ra	lep	1.00
il3ra	lif	1.00
il3ra	nck1	0.59
il3ra	nras	1.00
il3ra	ntrk1	1.00
il3ra	osm	1.00
il3ra	pdpk1	1.00
il3ra	pik3ca	1.00
il3ra	pik3cb	1.00
il3ra	pik3cd	1.00
il3ra	pik3cg	1.00
il3ra	pik3r1	1.00
il3ra	pik3r2	1.00
il3ra	pik3r3	1.00
il3ra	pik3r5	1.00
il3ra	plcg1	0.59
il3ra	prkaca	1.00
il3ra	prkacb	1.00
il3ra	prkacg	1.00
il3ra	prl	1.00
il3ra	ptpn11	1.00
il3ra	ptpn6	1.00
il3ra	shc1	1.00
il3ra	sla2	1.00
il3ra	sos1	1.00
il3ra	sos2	1.00
il3ra	stat5a	1.00
il3ra	stat5b	1.00
il3ra	thpo	1.00
il3ra	tslp	1.00
il3ra	tyk2	1.00
il3ra	ywhaz	1.00
il4	il4r	1.00
il4	il5ra	1.00
il4	il6r	1.00
il4	il6st	1.00
il4	il7r	1.00
il4	il9r	1.00
il4	inpp5d	1.00
il4	irs1	1.00
il4	irs2	1.00
il4	jak1	1.00
il4	jak2	1.00
il4	jak3	1.00
il4	lepr	1.00
il4	lifr	1.00
il4	maf	1.00
il4	mapk14	1.00
il4	mpl	1.00
il4	nfatc1	1.00
il4	nfkb1	1.00
il4	nos2	1.00
il4	ntrk1	1.00
il4	osmr	1.00
il4	pik3ca	1.00
il4	pik3r1	1.00
il4	pou2f1	1.00
il4	pou2f2	1.00
il4	prlr	1.00
il4	ptpn6	1.00
il4	rela	1.00
il4	shc1	1.00
il4	socs1	1.00
il4	socs5	1.00
il4	stat5a	1.00
il4	stat5b	1.00
il4	stat6	1.00
il4	tbx21	1.00
il4	tyk2	1.00
il4r	il5	1.00
il4r	il6	1.00
il4r	il6st	1.00
il4r	il7	1.00
il4r	il9	1.00
il4r	inpp5d	1.00
il4r	irs1	1.00
il4r	irs2	1.00
il4r	jak1	1.00
il4r	jak2	1.00
il4r	jak3	1.00
il4r	lep	1.00
il4r	lif	1.00
il4r	mapk14	1.00
il4r	ntrk1	1.00
il4r	osm	1.00
il4r	pik3ca	1.00
il4r	pik3r1	1.00
il4r	prl	1.00
il4r	ptpn6	1.00
il4r	shc1	1.00
il4r	sla2	1.00
il4r	socs1	1.00
il4r	socs5	1.00
il4r	sos1	1.00
il4r	sos2	1.00
il4r	stat3	1.00
il4r	stat5a	1.00
il4r	stat5b	1.00
il4r	stat6	1.00
il4r	thpo	1.00
il4r	tslp	1.00
il4r	tyk2	1.00
il5	il5ra	1.00
il5	il6r	1.00
il5	il6st	1.00
il5	il7r	1.00
il5	il9r	1.00
il5	inpp5d	1.00
il5	inppl1	1.00
il5	jak2	1.00
il5	jun	1.00
il5	jund	1.00
il5	kras	1.00
il5	lepr	1.00
il5	lifr	1.00
il5	lyn	1.00
il5	mpl	1.00
il5	nfkb1	1.00
il5	nras	1.00
il5	osmr	1.00
il5	pdpk1	1.00
il5	pik3ca	1.00
il5	pik3cb	1.00
il5	pik3cd	1.00
il5	pik3r1	1.00
il5	pou2f1	1.00
il5	pou2f2	1.00
il5	prkaca	1.00
il5	prlr	1.00
il5	ptpn11	1.00
il5	ptpn6	1.00
il5	sdcbp	1.00
il5	shc1	1.00
il5	sos1	1.00
il5	spi1	1.00
il5	stat5a	1.00
il5	stat5b	1.00
il5	tbx21	1.00
il5	ywhaz	1.00
il5ra	il6	1.00
il5ra	il7	1.00
il5ra	il9	1.00
il5ra	inpp5d	1.00
il5ra	inppl1	1.00
il5ra	jak1	1.00
il5ra	jak2	1.00
il5ra	jak3	1.00
il5ra	kras	1.00
il5ra	lep	1.00
il5ra	lif	1.00
il5ra	lyn	1.00
il5ra	nras	1.00
il5ra	osm	1.00
il5ra	pdpk1	1.00
il5ra	pik3ca	1.00
il5ra	pik3cb	1.00
il5ra	pik3cd	1.00
il5ra	pik3r1	1.00
il5ra	prkaca	1.00
il5ra	prl	1.00
il5ra	ptpn11	1.00
il5ra	ptpn6	1.00
il5ra	sdcbp	1.00
il5ra	shc1	1.00
il5ra	sos1	1.00
il5ra	stat5a	1.00
il5ra	stat5b	1.00
il5ra	thpo	1.00
il5ra	tslp	1.00
il5ra	tyk2	1.00
il5ra	ywhaz	1.00
il6	il6r	1.00
il6	il6st	1.00
il6	il7r	1.00
il6	il9r	1.00
il6	irf5	1.00
il6	jak1	1.00
il6	jak2	1.00
il6	jak3	1.00
il6	jun	1.00
il6	jund	1.00
il6	lepr	1.00
il6	lifr	1.00
il6	lmo4	1.00
il6	map2k1	1.00
il6	map2k2	1.00
il6	map2k6	1.00
il6	mapk1	1.00
il6	mapk10	1.00
il6	mapk11	1.00
il6	mapk12	1.00
il6	mapk13	1.00
il6	mapk14	1.00
il6	mapk3	1.00
il6	mapk8	1.00
il6	mapk9	1.00
il6	mitf	1.00
il6	mpl	1.00
il6	myd88	1.00
il6	nfic	1.00
il6	nfkb1	1.00
il6	osm	0.59
il6	osmr	1.00
il6	pias1	1.00
il6	pias3	1.00
il6	prkcd	1.00
il6	prlr	1.00
il6	ptpn11	1.00
il6	ptpre	1.00
il6	rad21	1.00
il6	rel	1.00
il6	rela	1.00
il6	socs3	1.00
il6	sos1	1.00
il6	stat1	1.00
il6	stat3	1.00
il6	tfap2a	1.00
il6	tgfb1	1.00
il6	tyk2	1.00
il6	usf1	1.00
il6	vav1	1.00
il6r	il6st	1.00
il6r	il7	1.00
il6r	il7r	1.00
il6r	il9	1.00
il6r	jak1	1.00
il6r	jak2	1.00
il6r	jak3	1.00
il6r	lep	1.00
il6r	lif	1.00
il6r	lmo4	1.00
il6r	lrpprc	1.00
il6r	map2k1	1.00
il6r	map2k2	1.00
il6r	map2k6	1.00
il6r	mapk1	1.00
il6r	mapk3	1.00
il6r	mitf	1.00
il6r	osm	1.00
il6r	pias1	1.00
il6r	pias3	1.00
il6r	prkcd	1.00
il6r	prl	1.00
il6r	ptpn11	1.00
il6r	ptpre	1.00
il6r	socs3	1.00
il6r	sos1	1.00
il6r	stat1	1.00
il6r	stat3	1.00
il6r	thpo	1.00
il6r	tslp	1.00
il6r	tyk2	1.00
il6r	vav1	1.00
il6st	il7	1.00
il6st	il9	1.00
il6st	irs1	1.00
il6st	jak1	1.00
il6st	jak2	1.00
il6st	jak3	1.00
il6st	lep	1.00
il6st	lif	1.00
il6st	lifr	1.00
il6st	lmo4	1.00
il6st	map2k1	1.00
il6st	map2k2	1.00
il6st	map2k6	1.00
il6st	mapk1	1.00
il6st	mapk3	1.00
il6st	mitf	1.00
il6st	osm	1.00
il6st	osmr	1.00
il6st	pias1	1.00
il6st	pias3	1.00
il6st	pik3ca	1.00
il6st	pik3cd	1.00
il6st	pik3cg	1.00
il6st	pik3r1	1.00
il6st	pik3r2	1.00
il6st	pik3r3	1.00
il6st	pik3r5	1.00
il6st	plaur	0.59
il6st	prkcd	1.00
il6st	prl	1.00
il6st	ptpn11	1.00
il6st	ptpre	1.00
il6st	shc1	1.00
il6st	sla2	1.00
il6st	socs3	1.00
il6st	sos1	1.00
il6st	sos2	1.00
il6st	stat1	1.00
il6st	stat2	1.00
il6st	stat3	1.00
il6st	stat4	1.00
il6st	stat5a	1.00
il6st	stat5b	1.00
il6st	thpo	1.00
il6st	tslp	1.00
il6st	tyk2	1.00
il6st	vav1	1.00
il7	il7r	1.00
il7	il9r	1.00
il7	irs1	1.00
il7	jak1	1.00
il7	jak2	1.00
il7	jak3	1.00
il7	lepr	1.00
il7	lifr	1.00
il7	mpl	1.00
il7	nanog	1.00
il7	osmr	1.00
il7	pik3ca	1.00
il7	pou5f1	1.00
il7	prlr	1.00
il7	shc1	1.00
il7	sla2	1.00
il7	sos1	1.00
il7	sos2	1.00
il7	stat5a	1.00
il7	stat5b	1.00
il7r	il9	1.00
il7r	jak1	1.00
il7r	jak2	1.00
il7r	jak3	1.00
il7r	lck	0.94
il7r	lep	1.00
il7r	lif	1.00
il7r	lifr	1.00
il7r	lpxn	0.94
il7r	osm	1.00
il7r	osmr	1.00
il7r	pik3ca	1.00
il7r	pik3cd	1.00
il7r	pik3cg	1.00
il7r	pik3r1	1.00
il7r	pik3r2	1.00
il7r	pik3r3	1.00
il7r	pik3r5	1.00
il7r	prl	1.00
il7r	rac2	0.94
il7r	stat5a	1.00
il7r	stat5b	1.00
il7r	thpo	1.00
il7r	tslp	1.00
il7r	tyk2	1.00
il9	il9r	1.00
il9	lepr	1.00
il9	lifr	1.00
il9	mpl	1.00
il9	osmr	1.00
il9	prlr	1.00
il9r	jak1	1.00
il9r	jak2	1.00
il9r	jak3	1.00
il9r	lep	1.00
il9r	lif	1.00
il9r	osm	1.00
il9r	prl	1.00
il9r	thpo	1.00
il9r	tslp	1.00
il9r	tyk2	1.00
ilf2	nanog	0.53
ilf2	nanogp1	0.53
ilf2	nanogp8	0.53
ilf2	polr3a	1.00
ilf2	tbp	1.00
ilf3	myc	1.00
ilf3	nanog	0.53
ilf3	nanogp1	0.53
